Chemical,Monitor,"Date Time ",Reading
Chlorodinine,4,"2016/08/21 02:00:00","1,14522"
AGOC-3A,8,"2016/08/21 02:00:00","1,02345"
Chlorodinine,6,"2016/08/21 02:00:00","0,976154"
Chlorodinine,3,"2016/08/21 02:00:00","0,9746480000000001"
Methylosmolene,2,"2016/08/21 02:00:00","0,814138"
Methylosmolene,6,"2016/08/21 02:00:00","0,6371789999999999"
Appluimonia,8,"2016/08/21 02:00:00","0,633926"
Methylosmolene,3,"2016/08/21 02:00:00","0,6066210000000001"
Appluimonia,7,"2016/08/21 02:00:00","0,590187"
AGOC-3A,6,"2016/08/21 02:00:00","0,580829"
Methylosmolene,5,"2016/08/21 02:00:00","0,480901"
Appluimonia,3,"2016/08/21 02:00:00","0,43696999999999997"
Appluimonia,6,"2016/08/21 02:00:00","0,379101"
Chlorodinine,8,"2016/08/21 02:00:00","0,35007"
Chlorodinine,2,"2016/08/21 02:00:00","0,32335600000000003"
Chlorodinine,5,"2016/08/21 02:00:00","0,32151799999999997"
Chlorodinine,7,"2016/08/21 02:00:00","0,29774"
Methylosmolene,8,"2016/08/21 02:00:00","0,296074"
AGOC-3A,9,"2016/08/21 02:00:00","0,292218"
Appluimonia,2,"2016/08/21 02:00:00","0,213948"
Chlorodinine,9,"2016/08/21 02:00:00","0,190763"
AGOC-3A,5,"2016/08/21 02:00:00","0,18743300000000002"
AGOC-3A,1,"2016/08/21 02:00:00","0,143832"
Chlorodinine,1,"2016/08/21 02:00:00","0,11351299999999999"
AGOC-3A,7,"2016/08/21 02:00:00","0,109485"
AGOC-3A,2,"2016/08/21 02:00:00","0,108702"
Appluimonia,1,"2016/08/21 02:00:00","0,09751560000000001"
Methylosmolene,1,"2016/08/21 02:00:00","0,0828892"
Appluimonia,9,"2016/08/21 02:00:00","0,0707203"
Methylosmolene,7,"2016/08/21 02:00:00","0,056843199999999997"
Appluimonia,5,"2016/08/21 02:00:00","0,018649600000000002"
Methylosmolene,9,"2016/08/21 02:00:00","0,014610399999999999"
AGOC-3A,3,"2016/08/21 03:00:00","2,62041"
Appluimonia,8,"2016/08/21 03:00:00","1,08095"
Appluimonia,4,"2016/08/21 03:00:00","1,05668"
Appluimonia,7,"2016/08/21 03:00:00","1,00274"
Methylosmolene,4,"2016/08/21 03:00:00","0,9865229999999999"
AGOC-3A,4,"2016/08/21 03:00:00","0,978008"
Chlorodinine,4,"2016/08/21 03:00:00","0,94811"
Methylosmolene,2,"2016/08/21 03:00:00","0,819566"
Chlorodinine,3,"2016/08/21 03:00:00","0,7438060000000001"
Methylosmolene,3,"2016/08/21 03:00:00","0,717614"
Appluimonia,2,"2016/08/21 03:00:00","0,6555960000000001"
Chlorodinine,2,"2016/08/21 03:00:00","0,61223"
Methylosmolene,9,"2016/08/21 03:00:00","0,510649"
AGOC-3A,8,"2016/08/21 03:00:00","0,5074110000000001"
Appluimonia,6,"2016/08/21 03:00:00","0,498751"
AGOC-3A,5,"2016/08/21 03:00:00","0,47160599999999997"
AGOC-3A,6,"2016/08/21 03:00:00","0,41934600000000005"
Chlorodinine,7,"2016/08/21 03:00:00","0,391569"
Chlorodinine,5,"2016/08/21 03:00:00","0,38662399999999997"
Methylosmolene,7,"2016/08/21 03:00:00","0,375969"
Chlorodinine,9,"2016/08/21 03:00:00","0,36109499999999994"
Methylosmolene,5,"2016/08/21 03:00:00","0,358608"
AGOC-3A,9,"2016/08/21 03:00:00","0,31181"
AGOC-3A,7,"2016/08/21 03:00:00","0,267334"
Chlorodinine,6,"2016/08/21 03:00:00","0,257735"
Appluimonia,9,"2016/08/21 03:00:00","0,257044"
Appluimonia,3,"2016/08/21 03:00:00","0,25204"
Methylosmolene,1,"2016/08/21 03:00:00","0,249688"
AGOC-3A,1,"2016/08/21 03:00:00","0,147578"
Methylosmolene,6,"2016/08/21 03:00:00","0,128918"
Chlorodinine,1,"2016/08/21 03:00:00","0,12184"
AGOC-3A,2,"2016/08/21 03:00:00","0,100482"
Chlorodinine,8,"2016/08/21 03:00:00","0,0940948"
Appluimonia,5,"2016/08/21 03:00:00","0,0686591"
Appluimonia,1,"2016/08/21 03:00:00","0,0305414"
Methylosmolene,8,"2016/08/21 03:00:00","0,00958849"
Appluimonia,3,"2016/08/21 04:00:00","5,87673"
Methylosmolene,3,"2016/08/21 04:00:00","1,30528"
Appluimonia,4,"2016/08/21 04:00:00","1,10449"
AGOC-3A,4,"2016/08/21 04:00:00","1,10262"
Methylosmolene,5,"2016/08/21 04:00:00","1,06884"
Chlorodinine,4,"2016/08/21 04:00:00","1,03744"
AGOC-3A,3,"2016/08/21 04:00:00","0,992099"
Methylosmolene,7,"2016/08/21 04:00:00","0,978245"
Chlorodinine,8,"2016/08/21 04:00:00","0,889468"
Methylosmolene,8,"2016/08/21 04:00:00","0,7410019999999999"
Methylosmolene,4,"2016/08/21 04:00:00","0,6984670000000001"
AGOC-3A,9,"2016/08/21 04:00:00","0,656286"
Chlorodinine,5,"2016/08/21 04:00:00","0,5891540000000001"
Chlorodinine,7,"2016/08/21 04:00:00","0,544667"
Appluimonia,8,"2016/08/21 04:00:00","0,514279"
AGOC-3A,6,"2016/08/21 04:00:00","0,513639"
AGOC-3A,8,"2016/08/21 04:00:00","0,492006"
AGOC-3A,5,"2016/08/21 04:00:00","0,472988"
Methylosmolene,6,"2016/08/21 04:00:00","0,450398"
AGOC-3A,2,"2016/08/21 04:00:00","0,426595"
Chlorodinine,6,"2016/08/21 04:00:00","0,420545"
Chlorodinine,2,"2016/08/21 04:00:00","0,413848"
Appluimonia,1,"2016/08/21 04:00:00","0,380531"
Appluimonia,6,"2016/08/21 04:00:00","0,304091"
Chlorodinine,3,"2016/08/21 04:00:00","0,22813899999999998"
Chlorodinine,1,"2016/08/21 04:00:00","0,191606"
AGOC-3A,7,"2016/08/21 04:00:00","0,170782"
Chlorodinine,9,"2016/08/21 04:00:00","0,14075300000000002"
Appluimonia,2,"2016/08/21 04:00:00","0,137987"
Appluimonia,7,"2016/08/21 04:00:00","0,0851914"
Methylosmolene,1,"2016/08/21 04:00:00","0,0774605"
Appluimonia,5,"2016/08/21 04:00:00","0,0519346"
Methylosmolene,9,"2016/08/21 04:00:00","0,042326199999999994"
Methylosmolene,2,"2016/08/21 04:00:00","0,036054499999999996"
Appluimonia,9,"2016/08/21 04:00:00","0,0353451"
AGOC-3A,1,"2016/08/21 04:00:00","0,00106531"
Methylosmolene,3,"2016/08/21 05:00:00","1,57456"
Chlorodinine,4,"2016/08/21 05:00:00","1,3675899999999999"
Appluimonia,3,"2016/08/21 05:00:00","1,29784"
Methylosmolene,4,"2016/08/21 05:00:00","1,13684"
Appluimonia,4,"2016/08/21 05:00:00","1,07918"
Appluimonia,7,"2016/08/21 05:00:00","1,04401"
AGOC-3A,4,"2016/08/21 05:00:00","0,911222"
Appluimonia,2,"2016/08/21 05:00:00","0,826856"
Chlorodinine,8,"2016/08/21 05:00:00","0,8106169999999999"
Chlorodinine,5,"2016/08/21 05:00:00","0,7353249999999999"
AGOC-3A,3,"2016/08/21 05:00:00","0,6549619999999999"
Methylosmolene,7,"2016/08/21 05:00:00","0,6199039999999999"
Chlorodinine,6,"2016/08/21 05:00:00","0,593073"
Chlorodinine,3,"2016/08/21 05:00:00","0,533668"
Methylosmolene,9,"2016/08/21 05:00:00","0,47096"
Methylosmolene,8,"2016/08/21 05:00:00","0,45482"
Appluimonia,9,"2016/08/21 05:00:00","0,449827"
AGOC-3A,8,"2016/08/21 05:00:00","0,41007599999999994"
AGOC-3A,5,"2016/08/21 05:00:00","0,35957700000000004"
Appluimonia,8,"2016/08/21 05:00:00","0,309218"
Chlorodinine,9,"2016/08/21 05:00:00","0,300535"
Chlorodinine,7,"2016/08/21 05:00:00","0,281062"
AGOC-3A,6,"2016/08/21 05:00:00","0,279974"
Methylosmolene,6,"2016/08/21 05:00:00","0,27580699999999997"
Methylosmolene,2,"2016/08/21 05:00:00","0,18238400000000002"
AGOC-3A,1,"2016/08/21 05:00:00","0,179316"
Methylosmolene,5,"2016/08/21 05:00:00","0,168138"
Appluimonia,1,"2016/08/21 05:00:00","0,144468"
Methylosmolene,1,"2016/08/21 05:00:00","0,143991"
AGOC-3A,9,"2016/08/21 05:00:00","0,143816"
AGOC-3A,2,"2016/08/21 05:00:00","0,097972"
Appluimonia,6,"2016/08/21 05:00:00","0,0543302"
Chlorodinine,2,"2016/08/21 05:00:00","0,0494999"
Appluimonia,5,"2016/08/21 05:00:00","0,009981160000000001"
Chlorodinine,1,"2016/08/21 05:00:00","0,00422717"
AGOC-3A,7,"2016/08/21 05:00:00","0,00414422"
AGOC-3A,5,"2016/08/21 06:00:00","5,79118"
Chlorodinine,4,"2016/08/21 06:00:00","1,4005699999999999"
Appluimonia,4,"2016/08/21 06:00:00","1,39624"
Methylosmolene,4,"2016/08/21 06:00:00","1,23611"
Appluimonia,3,"2016/08/21 06:00:00","0,953228"
AGOC-3A,4,"2016/08/21 06:00:00","0,9347650000000001"
Chlorodinine,8,"2016/08/21 06:00:00","0,8483539999999999"
Chlorodinine,3,"2016/08/21 06:00:00","0,821941"
Appluimonia,2,"2016/08/21 06:00:00","0,809994"
Chlorodinine,2,"2016/08/21 06:00:00","0,7377360000000001"
Appluimonia,8,"2016/08/21 06:00:00","0,685359"
AGOC-3A,8,"2016/08/21 06:00:00","0,598402"
AGOC-3A,6,"2016/08/21 06:00:00","0,550952"
Appluimonia,6,"2016/08/21 06:00:00","0,46304599999999996"
Methylosmolene,5,"2016/08/21 06:00:00","0,395142"
AGOC-3A,1,"2016/08/21 06:00:00","0,3841"
AGOC-3A,2,"2016/08/21 06:00:00","0,32986"
Methylosmolene,3,"2016/08/21 06:00:00","0,32085400000000003"
AGOC-3A,7,"2016/08/21 06:00:00","0,27039"
Methylosmolene,7,"2016/08/21 06:00:00","0,228392"
Appluimonia,7,"2016/08/21 06:00:00","0,198352"
Chlorodinine,9,"2016/08/21 06:00:00","0,19573400000000002"
Appluimonia,1,"2016/08/21 06:00:00","0,18088500000000002"
Appluimonia,5,"2016/08/21 06:00:00","0,175378"
AGOC-3A,3,"2016/08/21 06:00:00","0,173433"
Chlorodinine,1,"2016/08/21 06:00:00","0,172072"
Methylosmolene,8,"2016/08/21 06:00:00","0,15557200000000002"
Chlorodinine,7,"2016/08/21 06:00:00","0,135275"
Methylosmolene,6,"2016/08/21 06:00:00","0,129956"
Chlorodinine,5,"2016/08/21 06:00:00","0,11980299999999999"
Methylosmolene,2,"2016/08/21 06:00:00","0,084828"
Methylosmolene,9,"2016/08/21 06:00:00","0,07822870000000001"
Chlorodinine,6,"2016/08/21 06:00:00","0,07153960000000001"
AGOC-3A,9,"2016/08/21 06:00:00","0,0665248"
Appluimonia,9,"2016/08/21 06:00:00","0,034355500000000004"
Methylosmolene,1,"2016/08/21 06:00:00","0,0052825"
AGOC-3A,3,"2016/08/21 07:00:00","1,1940600000000001"
Appluimonia,4,"2016/08/21 07:00:00","1,10339"
AGOC-3A,4,"2016/08/21 07:00:00","0,9305960000000001"
AGOC-3A,2,"2016/08/21 07:00:00","0,869499"
Chlorodinine,6,"2016/08/21 07:00:00","0,853241"
Appluimonia,3,"2016/08/21 07:00:00","0,829221"
AGOC-3A,5,"2016/08/21 07:00:00","0,8193320000000001"
Chlorodinine,4,"2016/08/21 07:00:00","0,8172349999999999"
Methylosmolene,4,"2016/08/21 07:00:00","0,770594"
Methylosmolene,1,"2016/08/21 07:00:00","0,745857"
Appluimonia,5,"2016/08/21 07:00:00","0,622467"
Chlorodinine,5,"2016/08/21 07:00:00","0,593179"
AGOC-3A,6,"2016/08/21 07:00:00","0,573179"
Chlorodinine,7,"2016/08/21 07:00:00","0,520776"
Methylosmolene,6,"2016/08/21 07:00:00","0,504864"
Appluimonia,8,"2016/08/21 07:00:00","0,488303"
Chlorodinine,3,"2016/08/21 07:00:00","0,424888"
Chlorodinine,9,"2016/08/21 07:00:00","0,404895"
Appluimonia,7,"2016/08/21 07:00:00","0,323992"
AGOC-3A,9,"2016/08/21 07:00:00","0,31047100000000005"
Appluimonia,6,"2016/08/21 07:00:00","0,29136"
Methylosmolene,2,"2016/08/21 07:00:00","0,275709"
Chlorodinine,1,"2016/08/21 07:00:00","0,274507"
Chlorodinine,8,"2016/08/21 07:00:00","0,257069"
Methylosmolene,8,"2016/08/21 07:00:00","0,245362"
Appluimonia,1,"2016/08/21 07:00:00","0,24080300000000002"
AGOC-3A,8,"2016/08/21 07:00:00","0,221499"
AGOC-3A,7,"2016/08/21 07:00:00","0,189464"
AGOC-3A,1,"2016/08/21 07:00:00","0,177931"
Methylosmolene,3,"2016/08/21 07:00:00","0,17666400000000002"
Appluimonia,9,"2016/08/21 07:00:00","0,17017"
Appluimonia,2,"2016/08/21 07:00:00","0,139684"
Methylosmolene,5,"2016/08/21 07:00:00","0,07806919999999999"
Chlorodinine,2,"2016/08/21 07:00:00","0,046384100000000004"
Methylosmolene,9,"2016/08/21 07:00:00","0,0396073"
Methylosmolene,7,"2016/08/21 07:00:00","0,00882174"
AGOC-3A,4,"2016/08/21 08:00:00","4,41777"
Chlorodinine,4,"2016/08/21 08:00:00","2,69956"
Appluimonia,4,"2016/08/21 08:00:00","1,40181"
AGOC-3A,4,"2016/08/21 08:00:00","1,1107099999999999"
Appluimonia,2,"2016/08/21 08:00:00","0,833439"
Methylosmolene,3,"2016/08/21 08:00:00","0,806954"
Appluimonia,7,"2016/08/21 08:00:00","0,770065"
Methylosmolene,8,"2016/08/21 08:00:00","0,7283660000000001"
AGOC-3A,6,"2016/08/21 08:00:00","0,648696"
Methylosmolene,6,"2016/08/21 08:00:00","0,5804159999999999"
Chlorodinine,5,"2016/08/21 08:00:00","0,554416"
Chlorodinine,8,"2016/08/21 08:00:00","0,55082"
Appluimonia,5,"2016/08/21 08:00:00","0,514386"
Appluimonia,9,"2016/08/21 08:00:00","0,511035"
AGOC-3A,3,"2016/08/21 08:00:00","0,497669"
Appluimonia,6,"2016/08/21 08:00:00","0,493394"
Chlorodinine,6,"2016/08/21 08:00:00","0,48714300000000005"
Methylosmolene,5,"2016/08/21 08:00:00","0,46606400000000003"
Appluimonia,8,"2016/08/21 08:00:00","0,454096"
Chlorodinine,2,"2016/08/21 08:00:00","0,38979600000000003"
Methylosmolene,2,"2016/08/21 08:00:00","0,288209"
Methylosmolene,1,"2016/08/21 08:00:00","0,278425"
Methylosmolene,7,"2016/08/21 08:00:00","0,220841"
Chlorodinine,3,"2016/08/21 08:00:00","0,21325799999999998"
AGOC-3A,8,"2016/08/21 08:00:00","0,208434"
AGOC-3A,9,"2016/08/21 08:00:00","0,193856"
Chlorodinine,7,"2016/08/21 08:00:00","0,175398"
Appluimonia,1,"2016/08/21 08:00:00","0,169489"
Appluimonia,3,"2016/08/21 08:00:00","0,160221"
AGOC-3A,5,"2016/08/21 08:00:00","0,157565"
AGOC-3A,7,"2016/08/21 08:00:00","0,135816"
Chlorodinine,1,"2016/08/21 08:00:00","0,126443"
Chlorodinine,9,"2016/08/21 08:00:00","0,0599724"
AGOC-3A,1,"2016/08/21 08:00:00","0,0489257"
Methylosmolene,9,"2016/08/21 08:00:00","0,016789"
AGOC-3A,2,"2016/08/21 08:00:00","0,0112994"
AGOC-3A,4,"2016/08/21 09:00:00","11,85315"
Chlorodinine,3,"2016/08/21 09:00:00","4,05173"
AGOC-3A,4,"2016/08/21 09:00:00","2,5537"
Chlorodinine,4,"2016/08/21 09:00:00","1,38469"
Chlorodinine,7,"2016/08/21 09:00:00","1,1535900000000001"
AGOC-3A,7,"2016/08/21 09:00:00","0,97739"
AGOC-3A,5,"2016/08/21 09:00:00","0,891673"
Methylosmolene,7,"2016/08/21 09:00:00","0,876058"
Appluimonia,4,"2016/08/21 09:00:00","0,825512"
Methylosmolene,6,"2016/08/21 09:00:00","0,8134779999999999"
Appluimonia,5,"2016/08/21 09:00:00","0,703159"
Methylosmolene,8,"2016/08/21 09:00:00","0,56143"
Appluimonia,6,"2016/08/21 09:00:00","0,535508"
AGOC-3A,1,"2016/08/21 09:00:00","0,508369"
Chlorodinine,6,"2016/08/21 09:00:00","0,46686900000000003"
Methylosmolene,3,"2016/08/21 09:00:00","0,414571"
Chlorodinine,8,"2016/08/21 09:00:00","0,37595"
Chlorodinine,9,"2016/08/21 09:00:00","0,365149"
Methylosmolene,2,"2016/08/21 09:00:00","0,314821"
Appluimonia,9,"2016/08/21 09:00:00","0,30657100000000004"
AGOC-3A,2,"2016/08/21 09:00:00","0,27152699999999996"
Appluimonia,3,"2016/08/21 09:00:00","0,259607"
Methylosmolene,5,"2016/08/21 09:00:00","0,208018"
Appluimonia,8,"2016/08/21 09:00:00","0,172506"
AGOC-3A,3,"2016/08/21 09:00:00","0,15393700000000002"
Appluimonia,2,"2016/08/21 09:00:00","0,145101"
Methylosmolene,1,"2016/08/21 09:00:00","0,128747"
Chlorodinine,1,"2016/08/21 09:00:00","0,119838"
Chlorodinine,2,"2016/08/21 09:00:00","0,114712"
AGOC-3A,8,"2016/08/21 09:00:00","0,10976599999999999"
AGOC-3A,6,"2016/08/21 09:00:00","0,07206900000000001"
Methylosmolene,9,"2016/08/21 09:00:00","0,0595808"
Chlorodinine,5,"2016/08/21 09:00:00","0,047034700000000006"
Appluimonia,1,"2016/08/21 09:00:00","0,043992"
AGOC-3A,9,"2016/08/21 09:00:00","0,0321896"
Appluimonia,7,"2016/08/21 09:00:00","0,0321332"
AGOC-3A,4,"2016/08/21 10:00:00","11,81091"
Chlorodinine,4,"2016/08/21 10:00:00","4,1663499999999996"
AGOC-3A,4,"2016/08/21 10:00:00","2,20532"
Appluimonia,9,"2016/08/21 10:00:00","1,4059599999999999"
Methylosmolene,3,"2016/08/21 10:00:00","0,993775"
AGOC-3A,3,"2016/08/21 10:00:00","0,922127"
AGOC-3A,2,"2016/08/21 10:00:00","0,799348"
Chlorodinine,7,"2016/08/21 10:00:00","0,726976"
Appluimonia,4,"2016/08/21 10:00:00","0,701074"
Appluimonia,1,"2016/08/21 10:00:00","0,6141289999999999"
Methylosmolene,6,"2016/08/21 10:00:00","0,585154"
Appluimonia,6,"2016/08/21 10:00:00","0,5809449999999999"
Appluimonia,2,"2016/08/21 10:00:00","0,557769"
AGOC-3A,6,"2016/08/21 10:00:00","0,484375"
Appluimonia,8,"2016/08/21 10:00:00","0,459567"
Methylosmolene,5,"2016/08/21 10:00:00","0,445195"
Chlorodinine,8,"2016/08/21 10:00:00","0,443152"
AGOC-3A,7,"2016/08/21 10:00:00","0,378477"
Chlorodinine,5,"2016/08/21 10:00:00","0,354837"
AGOC-3A,1,"2016/08/21 10:00:00","0,33707200000000004"
Chlorodinine,3,"2016/08/21 10:00:00","0,33461399999999997"
Methylosmolene,7,"2016/08/21 10:00:00","0,326812"
Chlorodinine,9,"2016/08/21 10:00:00","0,32120099999999996"
AGOC-3A,9,"2016/08/21 10:00:00","0,288136"
Appluimonia,3,"2016/08/21 10:00:00","0,255886"
Methylosmolene,2,"2016/08/21 10:00:00","0,230835"
Methylosmolene,8,"2016/08/21 10:00:00","0,202567"
Methylosmolene,1,"2016/08/21 10:00:00","0,19451400000000002"
Chlorodinine,1,"2016/08/21 10:00:00","0,142765"
Chlorodinine,6,"2016/08/21 10:00:00","0,0814986"
Methylosmolene,9,"2016/08/21 10:00:00","0,08019319999999999"
Appluimonia,5,"2016/08/21 10:00:00","0,07088169999999999"
AGOC-3A,8,"2016/08/21 10:00:00","0,041963799999999996"
AGOC-3A,5,"2016/08/21 10:00:00","0,019037000000000002"
Chlorodinine,2,"2016/08/21 10:00:00","0,011943599999999999"
Appluimonia,7,"2016/08/21 10:00:00","0,0101303"
Chlorodinine,4,"2016/08/21 11:00:00","4,86572"
Chlorodinine,3,"2016/08/21 11:00:00","3,3565899999999997"
AGOC-3A,4,"2016/08/21 11:00:00","1,34074"
Appluimonia,9,"2016/08/21 11:00:00","1,2496999999999998"
AGOC-3A,3,"2016/08/21 11:00:00","1,1897199999999999"
Methylosmolene,4,"2016/08/21 11:00:00","1,17625"
Appluimonia,4,"2016/08/21 11:00:00","0,834825"
Chlorodinine,5,"2016/08/21 11:00:00","0,778946"
Appluimonia,7,"2016/08/21 11:00:00","0,736897"
Methylosmolene,3,"2016/08/21 11:00:00","0,7039960000000001"
Methylosmolene,8,"2016/08/21 11:00:00","0,631353"
Appluimonia,3,"2016/08/21 11:00:00","0,608855"
AGOC-3A,6,"2016/08/21 11:00:00","0,590505"
Methylosmolene,2,"2016/08/21 11:00:00","0,546306"
AGOC-3A,1,"2016/08/21 11:00:00","0,544517"
Appluimonia,5,"2016/08/21 11:00:00","0,48985"
Methylosmolene,7,"2016/08/21 11:00:00","0,475141"
Methylosmolene,6,"2016/08/21 11:00:00","0,456742"
Methylosmolene,5,"2016/08/21 11:00:00","0,45006100000000004"
Chlorodinine,2,"2016/08/21 11:00:00","0,371966"
Methylosmolene,1,"2016/08/21 11:00:00","0,33841"
Chlorodinine,8,"2016/08/21 11:00:00","0,33761599999999997"
Appluimonia,8,"2016/08/21 11:00:00","0,31395"
Chlorodinine,7,"2016/08/21 11:00:00","0,274507"
Chlorodinine,1,"2016/08/21 11:00:00","0,238976"
Chlorodinine,9,"2016/08/21 11:00:00","0,21296"
Appluimonia,1,"2016/08/21 11:00:00","0,209237"
Appluimonia,2,"2016/08/21 11:00:00","0,192535"
Chlorodinine,6,"2016/08/21 11:00:00","0,165701"
Appluimonia,6,"2016/08/21 11:00:00","0,16362300000000002"
AGOC-3A,5,"2016/08/21 11:00:00","0,16214399999999998"
AGOC-3A,2,"2016/08/21 11:00:00","0,13850099999999999"
AGOC-3A,8,"2016/08/21 11:00:00","0,12485"
AGOC-3A,9,"2016/08/21 11:00:00","0,09595970000000001"
Methylosmolene,9,"2016/08/21 11:00:00","0,07500860000000001"
AGOC-3A,7,"2016/08/21 11:00:00","0,05994"
AGOC-3A,4,"2016/08/21 12:00:00","6,67511"
AGOC-3A,3,"2016/08/21 12:00:00","2,1179200000000002"
Chlorodinine,7,"2016/08/21 12:00:00","1,93888"
AGOC-3A,4,"2016/08/21 12:00:00","1,75468"
Appluimonia,4,"2016/08/21 12:00:00","1,06306"
Chlorodinine,8,"2016/08/21 12:00:00","0,9758570000000001"
AGOC-3A,7,"2016/08/21 12:00:00","0,938899"
Chlorodinine,4,"2016/08/21 12:00:00","0,770117"
Appluimonia,9,"2016/08/21 12:00:00","0,76134"
Methylosmolene,2,"2016/08/21 12:00:00","0,759687"
Chlorodinine,3,"2016/08/21 12:00:00","0,689564"
Methylosmolene,8,"2016/08/21 12:00:00","0,6520320000000001"
AGOC-3A,6,"2016/08/21 12:00:00","0,592757"
Methylosmolene,1,"2016/08/21 12:00:00","0,5836870000000001"
Chlorodinine,5,"2016/08/21 12:00:00","0,521379"
Appluimonia,5,"2016/08/21 12:00:00","0,518807"
AGOC-3A,5,"2016/08/21 12:00:00","0,515736"
Appluimonia,7,"2016/08/21 12:00:00","0,495231"
Methylosmolene,5,"2016/08/21 12:00:00","0,486206"
AGOC-3A,1,"2016/08/21 12:00:00","0,477741"
Appluimonia,8,"2016/08/21 12:00:00","0,442629"
Chlorodinine,9,"2016/08/21 12:00:00","0,425674"
AGOC-3A,8,"2016/08/21 12:00:00","0,403503"
Chlorodinine,6,"2016/08/21 12:00:00","0,401431"
Methylosmolene,9,"2016/08/21 12:00:00","0,343925"
Methylosmolene,6,"2016/08/21 12:00:00","0,33803"
AGOC-3A,2,"2016/08/21 12:00:00","0,32506399999999996"
Methylosmolene,3,"2016/08/21 12:00:00","0,29959199999999997"
Appluimonia,1,"2016/08/21 12:00:00","0,22880899999999998"
Appluimonia,3,"2016/08/21 12:00:00","0,205817"
Methylosmolene,7,"2016/08/21 12:00:00","0,172422"
AGOC-3A,9,"2016/08/21 12:00:00","0,134874"
Appluimonia,2,"2016/08/21 12:00:00","0,0630874"
Chlorodinine,2,"2016/08/21 12:00:00","0,049837"
Chlorodinine,1,"2016/08/21 12:00:00","0,043157"
Appluimonia,6,"2016/08/21 12:00:00","0,0352344"
Chlorodinine,4,"2016/08/21 13:00:00","4,82924"
Appluimonia,9,"2016/08/21 13:00:00","1,6051600000000001"
Chlorodinine,3,"2016/08/21 13:00:00","1,4354099999999999"
Appluimonia,3,"2016/08/21 13:00:00","1,39812"
Methylosmolene,3,"2016/08/21 13:00:00","1,38062"
Appluimonia,4,"2016/08/21 13:00:00","1,2611999999999999"
Methylosmolene,4,"2016/08/21 13:00:00","1,21995"
AGOC-3A,3,"2016/08/21 13:00:00","1,08862"
Chlorodinine,8,"2016/08/21 13:00:00","1,0779699999999999"
Methylosmolene,8,"2016/08/21 13:00:00","1,0123600000000001"
Methylosmolene,7,"2016/08/21 13:00:00","0,830502"
AGOC-3A,4,"2016/08/21 13:00:00","0,7867700000000001"
AGOC-3A,9,"2016/08/21 13:00:00","0,667982"
AGOC-3A,6,"2016/08/21 13:00:00","0,6523169999999999"
AGOC-3A,5,"2016/08/21 13:00:00","0,552495"
AGOC-3A,8,"2016/08/21 13:00:00","0,459227"
Methylosmolene,5,"2016/08/21 13:00:00","0,416555"
Chlorodinine,2,"2016/08/21 13:00:00","0,392643"
Appluimonia,6,"2016/08/21 13:00:00","0,369458"
Chlorodinine,6,"2016/08/21 13:00:00","0,36318900000000004"
Appluimonia,2,"2016/08/21 13:00:00","0,355804"
Methylosmolene,6,"2016/08/21 13:00:00","0,34518299999999996"
Appluimonia,8,"2016/08/21 13:00:00","0,332065"
Chlorodinine,7,"2016/08/21 13:00:00","0,327536"
Methylosmolene,1,"2016/08/21 13:00:00","0,312168"
AGOC-3A,2,"2016/08/21 13:00:00","0,29590700000000003"
AGOC-3A,1,"2016/08/21 13:00:00","0,188297"
Methylosmolene,9,"2016/08/21 13:00:00","0,18470799999999998"
Appluimonia,5,"2016/08/21 13:00:00","0,17541400000000001"
Chlorodinine,5,"2016/08/21 13:00:00","0,119484"
Appluimonia,7,"2016/08/21 13:00:00","0,114514"
Appluimonia,1,"2016/08/21 13:00:00","0,0512963"
Methylosmolene,2,"2016/08/21 13:00:00","0,0504609"
Chlorodinine,1,"2016/08/21 13:00:00","0,0389188"
Chlorodinine,9,"2016/08/21 13:00:00","0,021954"
AGOC-3A,7,"2016/08/21 13:00:00","0,0187925"
AGOC-3A,4,"2016/08/21 14:00:00","38,582170000000005"
AGOC-3A,4,"2016/08/21 14:00:00","5,1968700000000005"
Chlorodinine,4,"2016/08/21 14:00:00","4,551229999999999"
Appluimonia,9,"2016/08/21 14:00:00","3,96245"
Appluimonia,3,"2016/08/21 14:00:00","2,30619"
Methylosmolene,7,"2016/08/21 14:00:00","2,06258"
Chlorodinine,7,"2016/08/21 14:00:00","1,4308100000000001"
Appluimonia,5,"2016/08/21 14:00:00","1,01782"
AGOC-3A,8,"2016/08/21 14:00:00","0,919422"
Appluimonia,4,"2016/08/21 14:00:00","0,895028"
AGOC-3A,5,"2016/08/21 14:00:00","0,6798639999999999"
AGOC-3A,6,"2016/08/21 14:00:00","0,637303"
AGOC-3A,3,"2016/08/21 14:00:00","0,6161240000000001"
Methylosmolene,8,"2016/08/21 14:00:00","0,52455"
Methylosmolene,5,"2016/08/21 14:00:00","0,50647"
Methylosmolene,1,"2016/08/21 14:00:00","0,37246799999999997"
Methylosmolene,9,"2016/08/21 14:00:00","0,371803"
AGOC-3A,7,"2016/08/21 14:00:00","0,351991"
Methylosmolene,2,"2016/08/21 14:00:00","0,28248"
Methylosmolene,6,"2016/08/21 14:00:00","0,278578"
Appluimonia,6,"2016/08/21 14:00:00","0,263277"
Chlorodinine,3,"2016/08/21 14:00:00","0,256706"
AGOC-3A,1,"2016/08/21 14:00:00","0,24006899999999998"
